EEG 1,EEG 2,EEG 3,EEG 4,EEG 5,EEG 6,EEG 7,EEG 8,Trigger
-529.0548466425709,11010.688277430763,14107.025681638193,11949.648983869336,-2931.231801644625,1417.497811731501,1357.2861897928437,-23740.027747840017,0.0
-529.2453897499717,11012.605617448984,14110.717454344085,11953.328847631014,-2929.326370570617,1412.7342340464807,1347.4970376501271,-23754.044575178188,0.0
-530.6506451670527,11011.212270976115,14110.181551854519,11947.564918632139,-2932.7442375596193,1406.7202172191423,1340.423124787872,-23736.657516627864,0.0
-530.1623784543381,11009.83083344746,14106.346871818077,11940.729184654134,-2938.0079909015662,1407.1132123781565,1346.2346895635967,-23707.92123424298,0.0
-528.2450384361175,11010.426280658086,14105.179795285248,11938.740390970637,-2942.7834775307992,1405.4221422999744,1345.8893301814328,-23679.69703645923,0.0
-527.0422350706498,11009.747470837972,14105.97769454749,11941.50326602795,-2939.3775194860095,1405.3268707462742,1345.746422850882,-23657.582127056525,0.0
-525.5774349325061,11013.14151993855,14110.08628030082,11947.731643851115,-2932.089245627929,1412.2340583895534,1354.6900399545077,-23654.414347895985,0.0
-525.2320755503421,11019.858164474428,14114.766495376352,11950.875605123227,-2930.5291739360846,1412.329329943254,1349.6525565525988,-23668.228723182543,0.0
-526.3396073621093,11019.53662298069,14114.0519587236,11950.506427852639,-2930.636354433998,1414.7111187857638,1346.7944099415868,-23696.143288416766,0.0
-529.5073865226478,11015.499490892635,14110.824634841998,11947.362466580526,-2932.7323286154065,1417.759808504177,1351.9390738414086,-23720.759076104106,0.0
-531.3532728755932,11014.808772128306,14111.801168267426,11948.36281789438,-2933.5540457660722,1420.784680334165,1357.310007681269,-23738.944033916672,0.0
-533.5683364991276,11015.130313622045,14109.979099802908,11944.480502081087,-2933.1729595512707,1416.9261824092985,1353.2609666490018,-23738.813035530333,0.0
-535.0569545256966,11016.511751150701,14107.442494685634,11938.490303142175,-2940.3302350230138,1409.411638611179,1353.1061503742387,-23719.69918006919,0.0
-533.8303332718039,11016.797565811801,14108.31184761315,11942.741796226055,-2938.1389892879047,1409.1615507827153,1354.892492006121,-23692.701603539335,0.0
-533.1634323959009,11018.881631048998,14110.300641296646,11947.934095902727,-2932.1487903489915,1415.9377400396565,1359.060622480514,-23666.84728565389,0.0
-531.5795428156316,11022.23995331694,14112.741974860219,11953.459846017351,-2924.348431889771,1419.2841533633834,1355.452212384111,-23645.05391774492,0.0
-528.6142157067064,11019.143627821675,14111.693987769513,11953.459846017351,-2919.8468509774266,1421.2967649353045,1350.4504558148396,-23643.481937108863,0.0
